ips_allocated,subnet_id,subnet_size,month,year,avg_ips_allocated_last_month
218,1,256,10,2023,71.93333333333334
97,3,128,7,2023,72.1
130,3,256,9,2023,107.09677419354838
82,3,128,10,2023,84.73333333333333
65,5,256,11,2023,89.83870967741936
228,8,256,4,2023,82.6774193548387
98,4,256,10,2023,93.83333333333333
9,9,128,6,2023,89.0
123,6,256,9,2023,77.16129032258064
227,1,256,3,2023,84.67857142857143
70,7,256,10,2023,73.3
27,10,256,11,2023,89.09677419354838
45,8,256,6,2023,89.48387096774194
76,1,256,12,2023,92.3
46,9,128,8,2023,86.7741935483871
164,6,256,3,2023,49.392857142857146
50,6,128,3,2023,49.392857142857146
144,10,256,5,2023,91.06666666666666
70,9,256,4,2023,78.6774193548387
170,8,256,6,2023,89.48387096774194
8,6,128,2,2023,85.16129032258064
166,7,256,2,2023,66.80645161290323
66,7,256,6,2023,105.6774193548387
167,4,256,9,2023,90.12903225806451
16,5,256,7,2023,71.56666666666666
69,1,128,1,2023,0.0
177,5,256,3,2023,78.35714285714286
226,2,256,5,2023,73.53333333333333
169,4,256,5,2023,84.0
14,5,256,12,2023,75.5
85,10,256,5,2023,91.06666666666666
86,7,128,2,2023,66.80645161290323
175,5,256,1,2023,0.0
87,5,256,7,2023,71.56666666666666
27,7,128,1,2023,0.0
165,1,256,6,2023,85.35483870967742
10,3,128,2,2023,91.03225806451613
95,3,128,12,2023,74.53333333333333
188,9,256,12,2023,73.7
103,6,128,8,2023,108.06451612903226
67,7,128,8,2023,90.35483870967742
5,9,256,1,2023,0.0
85,5,128,3,2023,78.35714285714286
0,8,128,6,2023,89.48387096774194
137,10,256,10,2023,85.7
70,6,128,11,2023,78.64516129032258
138,10,256,3,2023,105.53571428571429
87,4,128,10,2023,93.83333333333333
198,5,256,11,2023,89.83870967741936
62,9,128,5,2023,69.3
27,10,128,2,2023,79.96774193548387
179,2,256,10,2023,87.86666666666666
166,9,256,10,2023,78.0
104,1,256,3,2023,84.67857142857143
179,3,256,10,2023,84.73333333333333
41,9,128,10,2023,78.0
42,6,128,2,2023,85.16129032258064
5,5,128,8,2023,77.87096774193549
49,6,128,10,2023,95.46666666666667
94,9,128,3,2023,78.5
56,8,128,2,2023,94.0
128,9,256,12,2023,73.7
62,1,256,9,2023,95.54838709677419
6,1,256,2,2023,96.25806451612904
204,1,256,2,2023,96.25806451612904
98,1,128,7,2023,86.26666666666667
180,7,256,9,2023,69.12903225806451
16,10,128,11,2023,89.09677419354838
105,6,256,10,2023,95.46666666666667
102,5,128,12,2023,75.5
22,8,128,3,2023,86.14285714285714
110,7,256,3,2023,74.57142857142857
112,8,256,9,2023,81.38709677419355
13,4,128,2,2023,83.74193548387096
94,10,128,4,2023,90.0
85,10,128,8,2023,101.16129032258064
23,8,128,2,2023,94.0
3,5,128,9,2023,59.38709677419355
56,10,256,6,2023,95.16129032258064
114,7,128,1,2023,0.0
11,4,128,8,2023,88.51612903225806
220,1,256,10,2023,71.93333333333334
199,2,256,6,2023,83.25806451612904
7,1,256,12,2023,92.3
17,4,256,12,2023,78.33333333333333
0,6,128,12,2023,88.76666666666667
64,9,128,7,2023,77.43333333333334
216,8,256,9,2023,81.38709677419355
2,5,128,8,2023,77.87096774193549
76,5,256,7,2023,71.56666666666666
168,3,256,5,2023,81.36666666666666
67,6,128,6,2023,89.74193548387096
92,8,256,5,2023,86.3
219,7,256,2,2023,66.80645161290323
65,5,128,8,2023,77.87096774193549
177,2,256,10,2023,87.86666666666666
1,3,128,9,2023,107.09677419354838
95,3,256,12,2023,74.53333333333333
76,7,128,9,2023,69.12903225806451
32,10,128,2,2023,79.96774193548387
112,5,128,12,2023,75.5
84,1,128,7,2023,86.26666666666667
61,6,256,8,2023,108.06451612903226
190,2,256,1,2023,0.0
30,8,256,5,2023,86.3
15,3,128,11,2023,90.06451612903226
124,10,256,12,2023,83.86666666666666
39,8,256,10,2023,83.53333333333333
4,8,128,12,2023,95.6
179,10,256,12,2023,83.86666666666666
88,7,128,9,2023,69.12903225806451
23,1,128,11,2023,78.90322580645162
210,8,256,10,2023,83.53333333333333
101,4,128,3,2023,84.0
162,8,256,8,2023,95.61290322580645
148,1,256,5,2023,86.53333333333333
4,1,256,5,2023,86.53333333333333
5,10,128,7,2023,80.43333333333334
67,9,128,4,2023,78.6774193548387
32,2,256,7,2023,90.7
66,4,128,11,2023,80.58064516129032
70,6,128,10,2023,95.46666666666667
63,4,128,4,2023,74.09677419354838
69,10,128,10,2023,85.7
219,4,256,9,2023,90.12903225806451
117,6,256,11,2023,78.64516129032258
30,10,128,10,2023,85.7
1,8,256,11,2023,104.2258064516129
102,10,128,3,2023,105.53571428571429
81,6,128,5,2023,95.36666666666666
110,8,128,2,2023,94.0
176,7,256,6,2023,105.6774193548387
127,1,256,7,2023,86.26666666666667
208,7,256,4,2023,82.93548387096774
49,2,256,4,2023,98.90322580645162
3,7,256,8,2023,90.35483870967742
186,1,256,8,2023,78.80645161290323
65,6,128,12,2023,88.76666666666667
90,2,128,10,2023,87.86666666666666
23,4,128,2,2023,83.74193548387096
40,5,128,11,2023,89.83870967741936
32,9,128,5,2023,69.3
211,3,256,1,2023,0.0
25,3,256,1,2023,0.0
67,4,128,7,2023,83.76666666666667
94,3,128,5,2023,81.36666666666666
73,2,256,8,2023,73.7741935483871
105,8,256,9,2023,81.38709677419355
52,5,128,10,2023,58.96666666666667
39,1,256,3,2023,84.67857142857143
181,4,256,12,2023,78.33333333333333
71,8,128,3,2023,86.14285714285714
128,9,256,3,2023,78.5
1,6,128,11,2023,78.64516129032258
10,10,256,10,2023,85.7
227,8,256,12,2023,95.6
217,2,256,9,2023,85.09677419354838
13,1,256,10,2023,71.93333333333334
230,6,256,5,2023,95.36666666666666
37,1,128,6,2023,85.35483870967742
135,4,256,1,2023,0.0
58,1,128,2,2023,96.25806451612904
58,6,128,3,2023,49.392857142857146
16,7,128,3,2023,74.57142857142857
140,7,256,12,2023,86.03333333333333
197,6,256,12,2023,88.76666666666667
143,7,256,8,2023,90.35483870967742
70,4,128,10,2023,93.83333333333333
110,6,256,9,2023,77.16129032258064
139,6,256,10,2023,95.46666666666667
20,9,128,3,2023,78.5
76,5,128,5,2023,79.4
13,5,256,2,2023,97.87096774193549
124,4,256,10,2023,93.83333333333333
143,5,256,12,2023,75.5
193,8,256,8,2023,95.61290322580645
15,8,256,4,2023,82.6774193548387
80,4,256,6,2023,80.35483870967742
63,3,128,8,2023,100.80645161290323
2,10,256,5,2023,91.06666666666666
7,1,128,7,2023,86.26666666666667
57,1,128,9,2023,95.54838709677419
67,7,128,3,2023,74.57142857142857
125,4,256,11,2023,80.58064516129032
99,10,128,12,2023,83.86666666666666
72,8,128,9,2023,81.38709677419355
28,10,128,11,2023,89.09677419354838
120,7,256,5,2023,86.1
14,7,128,1,2023,0.0
53,8,128,7,2023,84.0
130,8,256,3,2023,86.14285714285714
67,8,256,4,2023,82.6774193548387
1,5,256,3,2023,78.35714285714286
86,1,128,12,2023,92.3
8,9,128,5,2023,69.3
62,2,256,2,2023,74.45161290322581
103,3,128,5,2023,81.36666666666666
30,3,256,3,2023,73.82142857142857
36,6,256,2,2023,85.16129032258064
29,6,128,11,2023,78.64516129032258
182,3,256,8,2023,100.80645161290323
111,10,128,11,2023,89.09677419354838
94,9,128,4,2023,78.6774193548387
36,1,128,3,2023,84.67857142857143
67,4,128,1,2023,0.0
88,9,128,9,2023,104.35483870967742
74,10,256,2,2023,79.96774193548387
59,6,256,10,2023,95.46666666666667
55,4,128,12,2023,78.33333333333333
61,9,128,4,2023,78.6774193548387
219,8,256,2,2023,94.0
209,8,256,11,2023,104.2258064516129
30,1,128,5,2023,86.53333333333333
127,2,256,10,2023,87.86666666666666
114,1,256,4,2023,63.32258064516129
100,6,128,10,2023,95.46666666666667
10,3,256,1,2023,0.0
82,5,256,10,2023,58.96666666666667
82,4,256,2,2023,83.74193548387096
94,4,128,2,2023,83.74193548387096
49,3,128,1,2023,0.0
77,8,128,11,2023,104.2258064516129
110,1,128,8,2023,78.80645161290323
26,4,128,8,2023,88.51612903225806
105,9,256,10,2023,78.0
52,8,256,10,2023,83.53333333333333
12,8,256,11,2023,104.2258064516129
21,5,128,11,2023,89.83870967741936
123,4,256,2,2023,83.74193548387096
113,7,256,12,2023,86.03333333333333
39,8,256,6,2023,89.48387096774194
72,1,128,1,2023,0.0
51,1,128,5,2023,86.53333333333333
213,8,256,12,2023,95.6
104,10,128,7,2023,80.43333333333334
104,8,256,3,2023,86.14285714285714
81,8,128,6,2023,89.48387096774194
145,10,256,12,2023,83.86666666666666
114,3,128,8,2023,100.80645161290323
94,7,128,10,2023,73.3
12,6,256,11,2023,78.64516129032258
69,5,128,6,2023,97.3225806451613
53,4,256,6,2023,80.35483870967742
34,2,128,2,2023,74.45161290322581
88,10,256,10,2023,85.7
43,2,128,2,2023,74.45161290322581
86,6,256,4,2023,98.90322580645162
33,3,128,8,2023,100.80645161290323
150,8,256,5,2023,86.3
18,6,128,9,2023,77.16129032258064
66,7,128,10,2023,73.3
128,6,256,1,2023,0.0
53,6,128,5,2023,95.36666666666666
39,8,128,1,2023,0.0
160,5,256,10,2023,58.96666666666667
75,1,256,9,2023,95.54838709677419
150,6,256,11,2023,78.64516129032258
27,4,128,6,2023,80.35483870967742
88,2,128,7,2023,90.7
103,5,128,8,2023,77.87096774193549
120,2,256,5,2023,73.53333333333333
203,9,256,12,2023,73.7
96,7,128,11,2023,84.19354838709677
13,7,128,10,2023,73.3
84,8,128,1,2023,0.0
148,1,256,5,2023,86.53333333333333
117,7,256,10,2023,73.3
55,3,128,12,2023,74.53333333333333
82,6,128,6,2023,89.74193548387096
11,4,256,7,2023,83.76666666666667
102,3,128,5,2023,81.36666666666666
31,7,128,12,2023,86.03333333333333
76,6,128,8,2023,108.06451612903226
48,10,128,6,2023,95.16129032258064
82,9,256,9,2023,104.35483870967742
104,2,256,10,2023,87.86666666666666
81,9,128,12,2023,73.7
4,1,128,10,2023,71.93333333333334
112,5,128,10,2023,58.96666666666667
145,4,256,4,2023,74.09677419354838
31,3,128,10,2023,84.73333333333333
75,3,256,3,2023,73.82142857142857
80,5,128,4,2023,81.90322580645162
20,3,128,7,2023,72.1
67,2,256,7,2023,90.7
124,2,256,4,2023,98.90322580645162
17,3,128,12,2023,74.53333333333333
87,3,128,6,2023,114.2258064516129
0,9,128,5,2023,69.3
71,2,128,1,2023,0.0
43,2,256,2,2023,74.45161290322581
54,1,256,9,2023,95.54838709677419
207,1,256,4,2023,63.32258064516129
115,3,256,1,2023,0.0
19,10,128,4,2023,90.0
156,6,256,9,2023,77.16129032258064
49,2,256,12,2023,78.2
36,9,256,4,2023,78.6774193548387
86,2,128,10,2023,87.86666666666666
222,7,256,3,2023,74.57142857142857
182,10,256,8,2023,101.16129032258064
114,8,256,8,2023,95.61290322580645
119,3,256,7,2023,72.1
15,3,128,1,2023,0.0
8,9,128,3,2023,78.5
75,5,128,3,2023,78.35714285714286
117,1,256,3,2023,84.67857142857143
98,6,128,1,2023,0.0
91,8,256,4,2023,82.6774193548387
21,5,128,9,2023,59.38709677419355
24,2,256,10,2023,87.86666666666666
97,4,128,1,2023,0.0
157,2,256,8,2023,73.7741935483871
135,2,256,10,2023,87.86666666666666
52,6,128,1,2023,0.0
171,10,256,9,2023,99.70967741935483
163,6,256,5,2023,95.36666666666666
60,10,128,5,2023,91.06666666666666
2,9,128,5,2023,69.3
140,7,256,2,2023,66.80645161290323
86,8,128,12,2023,95.6
111,4,256,8,2023,88.51612903225806
99,1,128,1,2023,0.0
4,7,128,10,2023,73.3
134,1,256,3,2023,84.67857142857143
33,3,256,12,2023,74.53333333333333
62,4,128,11,2023,80.58064516129032
61,6,128,1,2023,0.0
4,9,256,7,2023,77.43333333333334
18,3,128,11,2023,90.06451612903226
149,1,256,12,2023,92.3
4,9,128,9,2023,104.35483870967742
84,2,128,2,2023,74.45161290322581
103,8,128,8,2023,95.61290322580645
22,10,128,2,2023,79.96774193548387
56,6,128,1,2023,0.0
108,4,128,4,2023,74.09677419354838
18,2,128,10,2023,87.86666666666666
105,7,128,5,2023,86.1
28,10,128,9,2023,99.70967741935483
104,4,128,6,2023,80.35483870967742
87,1,128,8,2023,78.80645161290323
80,2,128,3,2023,89.17857142857143
32,3,128,8,2023,100.80645161290323
204,3,256,5,2023,81.36666666666666
11,10,256,5,2023,91.06666666666666
72,9,128,6,2023,89.0
102,9,128,8,2023,86.7741935483871
96,5,128,9,2023,59.38709677419355
4,6,128,6,2023,89.74193548387096
40,6,128,9,2023,77.16129032258064
10,4,128,11,2023,80.58064516129032
124,10,256,1,2023,0.0
38,1,128,4,2023,63.32258064516129
99,9,256,6,2023,89.0
223,1,256,7,2023,86.26666666666667
23,5,128,9,2023,59.38709677419355
4,9,128,10,2023,78.0
16,5,128,11,2023,89.83870967741936
139,7,256,9,2023,69.12903225806451
15,5,256,9,2023,59.38709677419355
117,7,256,5,2023,86.1
110,5,256,6,2023,97.3225806451613
20,10,128,11,2023,89.09677419354838
16,9,128,10,2023,78.0
36,3,128,9,2023,107.09677419354838
104,10,256,6,2023,95.16129032258064
101,7,128,9,2023,69.12903225806451
176,1,256,1,2023,0.0
71,3,256,12,2023,74.53333333333333
33,4,128,3,2023,84.0
123,5,256,12,2023,75.5
51,9,128,3,2023,78.5
88,7,128,4,2023,82.93548387096774
12,9,256,1,2023,0.0
210,10,256,2,2023,79.96774193548387
38,5,128,7,2023,71.56666666666666
163,10,256,5,2023,91.06666666666666
76,8,256,8,2023,95.61290322580645
12,3,128,2,2023,91.03225806451613
196,9,256,4,2023,78.6774193548387
15,7,128,9,2023,69.12903225806451
56,1,128,1,2023,0.0
111,7,256,8,2023,90.35483870967742
61,8,256,12,2023,95.6
95,10,128,2,2023,79.96774193548387
70,2,128,4,2023,98.90322580645162
82,4,128,12,2023,78.33333333333333
47,2,128,5,2023,73.53333333333333
40,1,128,8,2023,78.80645161290323
11,2,128,6,2023,83.25806451612904
58,2,256,2,2023,74.45161290322581
50,9,256,10,2023,78.0
190,8,256,9,2023,81.38709677419355
136,4,256,1,2023,0.0
47,3,256,9,2023,107.09677419354838
22,10,128,1,2023,0.0
25,6,128,4,2023,98.90322580645162
67,1,128,2,2023,96.25806451612904
85,5,128,11,2023,89.83870967741936
30,4,256,5,2023,84.0
24,3,256,10,2023,84.73333333333333
179,5,256,6,2023,97.3225806451613
25,6,256,12,2023,88.76666666666667
47,2,128,11,2023,84.12903225806451
92,8,256,1,2023,0.0
50,2,128,4,2023,98.90322580645162
151,8,256,10,2023,83.53333333333333
139,8,256,1,2023,0.0
148,1,256,4,2023,63.32258064516129
80,10,256,6,2023,95.16129032258064
150,5,256,9,2023,59.38709677419355
58,7,128,5,2023,86.1
64,3,128,3,2023,73.82142857142857
42,3,128,2,2023,91.03225806451613
20,6,256,8,2023,108.06451612903226
6,4,256,2,2023,83.74193548387096
220,4,256,8,2023,88.51612903225806
189,1,256,8,2023,78.80645161290323
55,8,128,4,2023,82.6774193548387
78,8,128,12,2023,95.6
33,6,128,8,2023,108.06451612903226
16,2,128,10,2023,87.86666666666666
80,3,128,5,2023,81.36666666666666
5,9,128,6,2023,89.0
229,9,256,8,2023,86.7741935483871
51,2,128,9,2023,85.09677419354838
37,9,128,4,2023,78.6774193548387
106,2,128,6,2023,83.25806451612904
63,9,128,1,2023,0.0
208,10,256,7,2023,80.43333333333334
26,8,128,5,2023,86.3
103,2,128,5,2023,73.53333333333333
62,2,256,5,2023,73.53333333333333
10,10,256,6,2023,95.16129032258064
59,7,128,8,2023,90.35483870967742
202,5,256,4,2023,81.90322580645162
14,9,128,9,2023,104.35483870967742
35,4,256,5,2023,84.0
113,2,128,2,2023,74.45161290322581
44,5,128,10,2023,58.96666666666667
88,3,128,9,2023,107.09677419354838
225,10,256,11,2023,89.09677419354838
51,4,128,7,2023,83.76666666666667
120,5,256,5,2023,79.4
78,4,128,9,2023,90.12903225806451
97,2,256,7,2023,90.7
7,1,256,9,2023,95.54838709677419
41,5,128,8,2023,77.87096774193549
199,6,256,1,2023,0.0
57,8,128,5,2023,86.3
163,10,256,4,2023,90.0
219,8,256,3,2023,86.14285714285714
13,1,256,7,2023,86.26666666666667
172,5,256,2,2023,97.87096774193549
64,7,128,6,2023,105.6774193548387
11,9,128,3,2023,78.5
93,10,128,12,2023,83.86666666666666
177,9,256,5,2023,69.3
50,8,128,1,2023,0.0
72,5,128,10,2023,58.96666666666667
36,8,128,4,2023,82.6774193548387
21,1,128,2,2023,96.25806451612904
76,9,128,7,2023,77.43333333333334
57,9,128,5,2023,69.3
74,5,256,5,2023,79.4
202,4,256,2,2023,83.74193548387096
42,6,128,5,2023,95.36666666666666
99,6,128,5,2023,95.36666666666666
60,1,128,5,2023,86.53333333333333
70,1,128,4,2023,63.32258064516129
132,9,256,7,2023,77.43333333333334
113,2,256,1,2023,0.0
50,3,128,6,2023,114.2258064516129
23,7,256,8,2023,90.35483870967742
57,8,128,5,2023,86.3
18,1,256,11,2023,78.90322580645162
84,9,128,2,2023,86.58064516129032
58,2,128,8,2023,73.7741935483871
46,7,128,4,2023,82.93548387096774
55,3,128,1,2023,0.0
112,4,128,6,2023,80.35483870967742
149,3,256,11,2023,90.06451612903226
64,10,128,3,2023,105.53571428571429
44,10,128,8,2023,101.16129032258064
0,3,256,2,2023,91.03225806451613
185,3,256,9,2023,107.09677419354838
82,3,128,11,2023,90.06451612903226
23,8,256,3,2023,86.14285714285714
64,4,128,4,2023,74.09677419354838
188,6,256,9,2023,77.16129032258064
110,5,128,3,2023,78.35714285714286
222,3,256,11,2023,90.06451612903226
74,8,128,2,2023,94.0
113,2,128,12,2023,78.2
28,2,128,2,2023,74.45161290322581
8,1,128,5,2023,86.53333333333333
82,5,128,7,2023,71.56666666666666
9,9,128,8,2023,86.7741935483871
146,2,256,9,2023,85.09677419354838
63,6,128,7,2023,76.76666666666667
22,10,128,12,2023,83.86666666666666
113,8,128,11,2023,104.2258064516129
115,9,128,11,2023,78.45161290322581
72,10,128,1,2023,0.0
21,7,128,2,2023,66.80645161290323
15,4,128,6,2023,80.35483870967742
1,10,256,8,2023,101.16129032258064
55,10,128,8,2023,101.16129032258064
54,7,128,10,2023,73.3
31,7,128,4,2023,82.93548387096774
99,2,128,7,2023,90.7
26,5,256,8,2023,77.87096774193549
215,5,256,4,2023,81.90322580645162
81,9,256,2,2023,86.58064516129032
4,7,128,7,2023,77.43333333333334
45,7,256,8,2023,90.35483870967742
43,1,128,10,2023,71.93333333333334
203,1,256,11,2023,78.90322580645162
60,7,256,5,2023,86.1
86,8,128,3,2023,86.14285714285714
206,6,256,12,2023,88.76666666666667
43,6,128,1,2023,0.0
73,1,128,6,2023,85.35483870967742
156,2,256,12,2023,78.2
28,3,128,11,2023,90.06451612903226
73,8,128,12,2023,95.6
221,6,256,3,2023,49.392857142857146
59,9,128,9,2023,104.35483870967742
109,2,128,2,2023,74.45161290322581
29,3,128,4,2023,81.41935483870968
91,8,256,7,2023,84.0
175,9,256,3,2023,78.5
225,9,256,12,2023,73.7
107,3,128,1,2023,0.0
20,6,128,5,2023,95.36666666666666
81,5,256,6,2023,97.3225806451613
26,1,256,4,2023,63.32258064516129
1,4,128,5,2023,84.0
158,6,256,12,2023,88.76666666666667
187,2,256,5,2023,73.53333333333333
12,10,256,9,2023,99.70967741935483
10,5,128,11,2023,89.83870967741936
81,10,256,6,2023,95.16129032258064
